TRAFFIC_ITEM_ID,ORIGINAL_TRAFFIC_ITEM_ID,TRAFFIC_ITEM_STATUS_SHORT_DESC,TRAFFIC_ITEM_TYPE_DESC,START_TIME,END_TIME,ENTRY_TIME,VERIFIED,CRITICAL_VALS,INCIDENT_TYPE,LATITUDE_START,LONGITUDE_START,LATITUDE_END,LONGITUDE_END,ROAD_CLOSED,TRAFFIC_DESC
190895852957661665,3524764879614559312,ACTIVE,ROAD_CLOSURE,2020-08-28 15:47:21,2020-09-16 04:29:30,2020-09-15 23:29:46,True,critical,,30.655459999999998,-93.41246,30.76707,-93.53879,True,Closed
723126804796438107,992989756018130791,ACTIVE,ROAD_CLOSURE,2020-08-28 16:49:09,2020-09-16 04:29:30,2020-09-15 23:29:46,True,critical,,30.23217,-92.8216,30.334740000000004,-92.82600000000001,True,Closed
1734758845373898802,4045422343438858893,ACTIVE,ROAD_CLOSURE,2020-08-28 17:40:55,2020-09-16 04:29:30,2020-09-15 23:29:46,True,critical,,30.22757,-93.18015,30.158040000000003,-93.17973,True,Closed
3173969645813149041,1525870729352221586,ACTIVE,ROAD_CLOSURE,2020-08-28 17:40:55,2020-09-16 04:29:30,2020-09-15 23:29:46,True,critical,,30.158040000000003,-93.17972900000001,30.227551000000002,-93.18015,True,Closed
2431907112584091574,2021927403376255572,ACTIVE,ROAD_CLOSURE,2020-08-28 16:49:09,2020-09-16 04:29:30,2020-09-15 23:29:46,True,critical,,30.334740000000004,-92.82600000000001,30.23217,-92.8216,True,Closed
